Environment,DatabaseName,TableName,TableKind,ColumnCount,PrimaryIndex,SecondaryIndexCols,HasForeignKey,TableComment,Creator
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ACCT_CLASS,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ACCT_SITE,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ACCT_STAT,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ACTION,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ACTION_RSN,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_AGENT,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_APN_PROD_IND,View,4,"",,false,"",swartsth
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_BAL_TYPE,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_BAL_TYPE_GRP,View,2,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_BILLG_PERD,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_CNTCT,View,6,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_CNTCT_ADDRS_TYPE,View,3,"",,false,"",SYSDBA
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_CNTR,View,2,"",,false,"",swartsth
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_COMSN_IND,View,4,"",,false,"",swartsth
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_INSTLD_SOLN,View,7,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_INSTLD_SOLN_ATTR,View,5,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_INSTLD_SOLN_CNTR_TYPE,View,2,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_INSTLD_SOLN_PRICE_TYPE,View,2,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_INSTLD_SOLN_STAT,View,2,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD,View,10,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_APPROVAL_DAY,View,27,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_APPROVAL_IND,View,2,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_APPROVAL_LVL,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_APPROVAL_SUBMIT_DAY,View,27,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_CANCEL_RSN,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_CRTN_DAY,View,27,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_CUST_SIGN_DAY,View,27,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_DUE_DAY,View,27,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_REVNU_DAY,View,27,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_SS_DAY,View,27,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_STAT,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_STAT_DAY,View,27,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_SUB_TYPE,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORD_TYPE,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_ORG,View,2,"",,false,"",SYSDBA
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_PHYSCL_ORG_TYPE,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_PRICE_TYPE,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_PROD,View,2,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_PRTNR_IND,View,3,"",,false,"",SYSDBA
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SOLN,View,8,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SOLN_ADDL_ATTR,View,2,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SOLN_ATTR,View,12,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SOLN_ITEM,View,8,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SOLN_ITEM_ADDL_ATTR,View,2,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SOLN_ITEM_ATTR,View,12,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SOLN_ITEM_COMPL_DAY,View,27,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SOLN_ITEM_STAT,View,3,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SOLN_ITEM_STAT_DAY,View,27,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SOLN_STAT,View,2,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SUBS,View,2,"",,false,"",swartsth
prod,PRD_EDW_SEM_VIEWS,D_FXD_SRVC_SUBS_PROD_STAT,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_GDSP_CUST,View,6,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_GEO_LOC,View,9,"",,false,The geographical location hierarchy. Information is sourced from Spatial Exchange and updates to the Customer Data Warehouse takes place on a daily basis. Cell Sites can reside in different regions based on the Sales and Network definitions.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_GLB_ACCT,View,4,"",,false,"Global Account is a grouping mechanism used on Siebel for forming logical account groupings between existing Siebel accounts. Accounts can only be linked to one Global Account at a time.  Note: Global Accounts is not a hierarchy, but a grouping mechanism",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_GL_ACCT_SET,View,3,"",,false,"",raoa01
prod,PRD_EDW_SEM_VIEWS,D_HR,View,3,"",,false,Keeps values from hour 0 to 23. Can contain multiple groupings per hour. Used in conjunction with the Time zone Rating  Customer Insight can see which subscribers qualify for products available during promotional times (e.g. Nightshift).,ODENDALR
prod,PRD_EDW_SEM_VIEWS,D_HR_BAND,View,5,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_HSHOLD,View,3,"",,false,Describes Households made up of VSP Customers. Households are assigned by the Datanomics cleansing process based on the Customer's Eppix Account information. A customer can belong to more than 1 Household (as described in the Household Type Dimension),ABADERM
prod,PRD_EDW_SEM_VIEWS,D_HSHOLD_TYPE,View,4,"",,false,The dimension describes the Household types which a VSP Customer can belong to.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_IBRO_CLSSFCTN_TYPE,View,4,"",,false,"This dimension represents the four classifications applied to the Vodacom subscription base. E.g. I - Inflow, B - Base, R - Retention, O - Outflow.",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_IBRO_SRVC_TYPE,View,4,"",,false,This dimension describes the grouping of price plans into dominant service types. E.g. 3GHSDPA will be grouped with all price plans that predominantly services a PSD/Data customer need.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_IBRO_VGE_BUS_UNIT_TYPE,View,4,"",,false,"This dimension represents a type of the VGE Business Unit classification. This will be replaced with Business Unit and Business Sub Unit as this classification is to be decomissioned. E.g. Local, Global, Consumer.",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_INACTVY_DYS_BUCKET,View,4,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_INDR_PRTNR,View,23,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_INDR_PRTNR_DAY,View,27,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_INDSTRY,View,4,"",,false,"",raoa01
prod,PRD_EDW_SEM_VIEWS,D_INDSTRY_DAY,View,27,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_INDSTRY_VIEW,View,4,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_INDSTRY_VRTCL,View,4,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_INTL,View,3,"",,false,"Subscriber usage is classified International or Local. International means activity initiated on the VC network terminating outside SA, or initiated on a foreign network terminating in another country. Subscribers must be provisioned for International.",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_INTRACTN_CHANL,View,3,"",,false,This Indicates the Channel through which the Interaction occurred.,raoa01
prod,PRD_EDW_SEM_VIEWS,D_INVC,View,7,"",,false,Contains distinct invoice identifiers generated due to Vodacom Service Provider billing activity.,arendswa
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_AGE_BAND,View,3,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_CRDT_NOTE,View,8,"",,false,"",mabio001
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_INVC,View,6,"",,false,"",mkhin006
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_INVC_DAY,View,27,"",,false,This role will indicate the Inventory Invoice Day.,DBC
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_INVC_MTH,View,15,"",,false,This role will indicate the Cost Allocation Month.,DBC
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_ITEM,View,6,"",,false,This dimension describes the different  inventory items that is sold by Vodacom to the dealers.,DBC
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_RECV_DAY,View,27,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_RTN_RSN,View,3,"",,false,"",raoa01
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_SALES_STAT,View,4,"",,false,This Dimension describes the Status Code an Inventory Sale which is directly received from L500. A Inventory Sale can have different Status codes e.g. 1) 1- FORWARD ORDERS 2) 2- CREDIT STOPPED ORDERS 3) 3-CREDIT STOP/BACK ORDERS 4) etc.,raoa01
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_SS_DAY,View,27,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_TRNSCTN_TYPE,View,3,"",,false,This dimension describes the inventory transaction type. E.g. Sale or Return.,DBC
prod,PRD_EDW_SEM_VIEWS,D_IVNTRY_WAREHOUSE,View,4,"",,false,This dimension describes lists the different warehouses for inventory items.,DBC
prod,PRD_EDW_SEM_VIEWS,D_LOAN_BAL_TYPE,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_LOAN_CLOSURE_RSN,View,2,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_LOAN_CLSD_IND,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_LOAN_EVNT_TYPE,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_LOAN_PROD,View,6,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_LOAN_UNHEALTH_RSN,View,2,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_MGMT_CHANL,View,4,"",,false,"This indicates Direct or Indirect account management. NB Not to be confused with the Eppix channel, which describes all channels that were involved with signing up accounts MSISDNs",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_MNG_REGN,View,4,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_MNG_REGN_DAY,View,27,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_MOBL_NETWK_OPRTR_SA,View,5,"",,false,The dimension describes the Mobile Network Operators that resides within South Africa only and is created specifically to report on subscribers per MNO to show market share.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_MSI_ACQN_PRFRMNC_CATEG,View,5,"",,false,Categories for measuring subscriber acquisition performance within the specified regions. Allocated based on performance of Vodacom against its competitors in terms of MSI new connections. E.g. Bronze - Gross Connections where trailing nearest competitor,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_MSI_BASE_PRFRMNC_CATEG,View,5,"",,false,Categories for measuring subscriber base performance within the specified regions. Allocated based on performance of Vodacom against its competitors in terms of the MSI Subscriber Base. E.g. Leader - Market share of over 15 % to the nearest competitor.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_MUN,View,3,"",,false,This table represents all the Municipalities allocated to a Region,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_MUN_ALL,View,11,"",,false,"",DAVIDSR
prod,PRD_EDW_SEM_VIEWS,D_MVMT_DAY,View,27,"",,false,This role will indicate the Movement Day.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_MVMT_MTH,View,15,"",,false,This role will indicate the Movement Month.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_NETWK_ACTVY_PATH_TYPE,View,4,"",,false,This table contains the values for the Network Activity Path Type which describes the routing path from a network perspective.  The following values are available  On Network From Network To Network Transit Network Off Network Unknown Not Applicab,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_NETWK_OPRTR,View,10,"",,false,"Local and international Network Operators that Vodacom subscribers or Visitors on the Vodacom network can connect to or receive calls from, or Vodacom subscribers can roam on, or with whom Vodacom has an Interconnect or SMS Interworking agreement.",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_NETWK_OPRTR_PORTED_IN_FROM,View,10,"",,false,"Local and international Network Operators that Vodacom subscribers or Visitors on the Vodacom network can connect to or receive calls from, or Vodacom subscribers can roam on, or with whom Vodacom has an Interconnect or SMS Interworking agreement.",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_NETWK_OPRTR_PORTED_OUT_TO,View,10,"",,false,"Local and international Network Operators that Vodacom subscribers or Visitors on the Vodacom network can connect to or receive calls from, or Vodacom subscribers can roam on, or with whom Vodacom has an Interconnect or SMS Interworking agreement.",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_NETWK_REGN,View,5,"",,false,This table represents all the allocated Network Regions.,DAVIDSR
prod,PRD_EDW_SEM_VIEWS,D_NETWK_TENURE_BAND,View,5,"",,false,"",swartsth
prod,PRD_EDW_SEM_VIEWS,D_NEW_SUBS_IND,View,3,"",,false,The Sim Efficiency New Subscriber Indicates whether it is a new or existing Subscriber.,raoa01
prod,PRD_EDW_SEM_VIEWS,D_ONE_BILL_GRP,View,2,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_OPRTUNY,View,23,"",,false,"",raoa01
prod,PRD_EDW_SEM_VIEWS,D_OPRTUNY_CUST,View,21,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_OPRTUNY_PHASE,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_OPRTUNY_STAGE,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_OPRTUNY_STAT,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_OPRTUNY_STAT_RSN,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_ORD,View,7,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_ORD_DEBICHECK,View,9,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_ORD_DLVRY_STAT_TYPE,View,2,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_ORD_RSN,View,4,"",,false,The entity that represents the Reason for Order.,raoa01
prod,PRD_EDW_SEM_VIEWS,D_ORD_STAT_TYPE,View,4,"",,false,This dimensions shows the different order status types.,DBC
prod,PRD_EDW_SEM_VIEWS,D_ORD_TYPE,View,4,"",,false,Dimensions that shows all the different order types.,DBC
prod,PRD_EDW_SEM_VIEWS,D_ORGNAT_CNTRY,View,3,"",,false,Describes countries associated with activity terminating on the Vodacom Network as well as the Originating Country for Outbound subscribers (Vodacom Roamers) roaming on another network.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_ORGNAT_FIN_REVNU_CLSSFCTN,View,3,"",,false,This role will indicate the Originating Finance Revenue Classification type and will Relate to Transactional instances,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_ORGNAT_IC_CARR,View,7,"",,false,A Carrier is a telecommunications network operator or gateway sending and receiving events from or to other carriers. Events originated or routed from the Originating Carriers network attract interconnect due by the originating to the terminating carrier.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_ORGNAT_NETWK_OPRTR,View,7,"",,false,In a call scenario there can be an originating and terminating network operator involved. This dimension represents the originating network operator.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_ORGNAT_PARTY_TYPE,View,5,"",,false,This Role Will Indicate the Party Type Originating Classification and will Relate to Transactional instances.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_ORGNAT_PRICE_PLAN,View,18,"",,false,This role will indicate the Originating Price Plan Dimension.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_ORGNAT_SRVC_PROD,View,7,"",,false,"The Originating Service Product Dimension relates to everything that a subscriber can use, subscribed to, buy or get for free on which a usage record is originated  These can be provisioned, rated or billed",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_ORGNAT_SRVC_PRVDR,View,4,"",,false,This role will indicate the Originating Service Provider Dimension.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_ORGNAT_SUBS,View,21,"",,false,This role will indicate the Subscriber Originating Dimension.,swartsth
prod,PRD_EDW_SEM_VIEWS,D_OUTB_WRAPUP,View,3,"",,false,"",swartsth
prod,PRD_EDW_SEM_VIEWS,D_PARTY_IDENT_TYPE,View,3,"",,false,"Party Identification type as determined by the DataNomics cleansing process. Based on RICA or Eppix information. Examples are Trade Union, Trust, VAT, Non-Profit Organisation, Medical practice, SA Party Identification, Passport.",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_PARTY_ORG_TYPE,View,3,"",,false,"The Organisation Type of a party (customer or subscriber) as assigned by the DataNomics cleansing process. Based on the Customer Account or RICA details. Examples include FOREIGN COMPANY, INCORPORATED PRIVATE COMPANY, MEDICAL, NPO, PARTNERSHIP.",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_PARTY_TYPE,View,5,"",,false,"Party Type Classification.  For the Purposes of Phases 1.1 this is applied at the subscriber level.  I.e. is an attribute of the subscriber, or inherited from the party the subscriber is associated with.",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_PARTY_TYPE_FROM,View,5,"",,false,This Role Will Indicate the Party Type Classification From.,DAVIDSR
prod,PRD_EDW_SEM_VIEWS,D_PKG_OFFG,View,12,"",,false,Dimension relating to the Package,raoa01
prod,PRD_EDW_SEM_VIEWS,D_PKG_OFFG_HIST,View,7,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_PLCY,View,13,"",,false,This dimension contains policies.,harow001
prod,PRD_EDW_SEM_VIEWS,D_PLCY_STAT_RSN,View,3,"",,false,This dimension contains policy status reasons.,raoa01
prod,PRD_EDW_SEM_VIEWS,D_PLCY_STAT_TYPE,View,4,"",,false,This dimension contains policy status types.,raoa01
prod,PRD_EDW_SEM_VIEWS,D_PMT_APP_ACCS_DVC,View,6,"",,false,"",swartsth
prod,PRD_EDW_SEM_VIEWS,D_PMT_APP_COMM_PREF,View,9,"",,false,Dimension for payment application user's communication preferences (opt out selection).,groveal
prod,PRD_EDW_SEM_VIEWS,D_PMT_APP_PMT_TYPE,View,6,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_PMT_APP_PROD,View,5,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_PMT_APP_TRNSCTN_CATEG,View,7,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_PMT_APP_TRNSCTN_STAT,View,4,"",,false,"",swartsth
prod,PRD_EDW_SEM_VIEWS,D_PMT_APP_TRNSCTN_TYPE,View,10,"",,false,Transaction type dimension for the subject area: Payment Application,arendswa
prod,PRD_EDW_SEM_VIEWS,D_PMT_APP_USR,View,25,"",,false,Dimension for the payment application user.,arendswa
prod,PRD_EDW_SEM_VIEWS,D_PMT_APP_USR_STAT,View,2,"",,false,Dimension for the payment application user status (e.g. normal / freeze).,groveal
prod,PRD_EDW_SEM_VIEWS,D_PMT_APP_VENDOR,View,4,"",,false,"",arendswa
prod,PRD_EDW_SEM_VIEWS,D_PMT_APP_WLLT,View,13,"",,false,Payment Application Wallet Dimension. Holds account details for the Vodapay eWallet.,groveal
prod,PRD_EDW_SEM_VIEWS,D_PMT_FREQ,View,4,"",,false,This dimension contains payment frequencies.,raoa01
prod,PRD_EDW_SEM_VIEWS,D_PMT_METH,View,4,"",,false,"A subscriber's commercial agreement with Vodacom. Prepaid: non-contractual, usage rated/billed real-time.Top Up: contractual, usage rated/billed real-time; in-arrears subscription.Postpaid: contractual, rated/billed in-arrears. Also a price plan attribute",DBC
prod,PRD_EDW_SEM_VIEWS,D_PMT_METH_TYPE,View,4,"",,false,This dimension contains payment method types.,raoa01
prod,PRD_EDW_SEM_VIEWS,D_PREFRD_ACCT_STTLMNT_METH,View,3,"",,false,The dimension describes the Preferred Payment Types which are applicable to current accounts payable by VSP Customers.,ajamr
prod,PRD_EDW_SEM_VIEWS,D_PREPD_HSET_FIN_PLCY_AMEND,View,7,"",,false,"",swartsth
prod,PRD_EDW_SEM_VIEWS,D_PREV_CNTR_TERMNAT_DAY,View,27,"",,false,This role will indicate the Previous Contract Termination Day,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_PREV_SUBS_VSP_UPGR_DVC,View,17,"",,false,This role will indicate the Subscriber Previous Upgrade Device.  It is only applicable to VSP Contract Subscribers.,ajamr
prod,PRD_EDW_SEM_VIEWS,D_PREV_VSP_DEAL,View,33,"",,false,"Grouping of one or more Products and the corresponding price plan, rate structure or unit charge. As marketed by Communications Service Providers. What a customer purchases or subscribes to. E.g. HTC S740 FREE on Talk 240.",JULIESK
prod,PRD_EDW_SEM_VIEWS,D_PREV_VSP_SALES_CHANL,View,23,"",,false,Describes the Sales Channel dimension.  Level 1: Channel Unit Level 2: Channel Sub Unit Level 3: Channel Strategy Level 4: Channel Grouping Level 5: Channel Sub Group Level 6: Channel Dealer Group Level 7: Channel Dealer,DBC
prod,PRD_EDW_SEM_VIEWS,D_PRICE_PLAN,View,23,"",,false,A price plan is what a customer purchases or subscribes to. It defines which mandatory service groups will be included for a standard price/fee. It contains a rate structure or unit charge that may be marketed by the Service Provider.,DBC
prod,PRD_EDW_SEM_VIEWS,D_PRICE_PLAN_FROM,View,23,"",,false,This role will indicate the Upgrade Price Plan Dimension.,DBC
prod,PRD_EDW_SEM_VIEWS,D_PRICE_PLAN_LOWLAT,View,15,"",,false,"",ABADERM
prod,PRD_EDW_SEM_VIEWS,D_PRIMY_OFFG,View,15,"",,false,Dimension relating to the Primary Offering.,ABADERM
prod,PRD_EDW_SEM_VIEWS,D_PRJ_ACTN_TYPE,View,2,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_PRJ_BUS_ISSUE_RSN,View,2,"",,false,"",harow001
prod,PRD_EDW_SEM_VIEWS,D_PRJ_CMMNT,View,2,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_PRJ_CUST,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_PRJ_DLVRY_GRP,View,2,"",,false,"",mabio001
prod,PRD_EDW_SEM_VIEWS,D_PRJ_GRP,View,3,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_PRJ_OLA_CLASS,View,2,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_PRJ_PARTY,View,2,"",,false,"",DBC
prod,PRD_EDW_SEM_VIEWS,D_PRJ_RSN,View,2,"",,false,"",mabio001
prod,PRD_EDW_SEM_VIEWS,D_PRJ_SITE,View,2,"",,false,"",mabio001
prod,PRD_EDW_SEM_VIEWS,D_PRJ_STAT_TYPE,View,2,"",,false,"",kario001
prod,PRD_EDW_SEM_VIEWS,D_PRMTN,View,3,"",,false,This indicates the reference table from the Source System  / Promotion through which the Interaction Originated.,raoa01
